lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
3.0,0.0,3471.0,187.0,95.0,1.6,2.4,283979.0,13036.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,95.79,192.79,1.8,421.0,1734499.0,89.0
6.0,2.0,2365.0,194.0,122.0,0.6,1.8,113604.0,35591.0,7.19,25.15,51.7,115.57,1.2,29.94,41.12,35.53,144.51,2.5,128.0,1064613.0,89.0
1.0,0.0,894.0,56.0,70.0,1.4,1.6,33141.0,95468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,100.0,2.2,4345.0,1782467.0,87.0
0.0,0.0,887.0,115.0,51.0,0.2,0.2,132347.0,125126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,17.6,3.6,1369.0,1755973.0,96.0
2.0,0.0,644.0,155.0,52.0,1.6,1.6,724550.0,37539.0,4.8,4.8,4.8,0.0,0.0,2.0,3.2,138.4,127.6,1.8,256.0,1806056.0,83.0
4.0,0.0,2176.0,371.0,139.0,0.6,0.8,655593.0,48384.0,0.8,1.4,1.4,0.0,4.41,23.65,24.65,61.92,116.23,1.8,571.0,1063064.0,91.0
3.0,2.0,1858.0,95.0,87.0,0.2,0.2,6700.0,52668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,17.0,2.0,3174.0,1657160.0,95.0
12.0,4.0,3825.0,352.0,315.0,6.0,2.0,173914.0,35915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.6,441.0,3.8,2002.0,1719354.0,81.0
74.0,95.0,4446.0,465.0,324.0,0.6,2.2,264021.0,167894.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,38.6,130.4,5.0,1157.0,1606267.0,83.0
4.0,1.0,3931.0,274.0,200.0,2.4,0.8,131422.0,116356.0,4.0,6.4,8.2,4.2,0.4,1.0,1.4,135.0,207.4,1.8,205.0,1009333.0,84.0
4.0,1.0,417.0,60.0,28.0,1.8,1.8,45835.0,20821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,118.2,1.6,7559.0,1879333.0,95.0
7.0,0.0,2989.0,154.0,122.0,2.0,5.61,181428.0,24702.0,10.22,23.45,95.19,232.67,2.0,4.61,28.66,83.77,255.11,1.0,134.0,1019537.0,80.0
5.0,0.0,2392.0,234.0,182.0,1.4,1.6,352015.0,308529.0,18.76,65.67,132.14,256.09,0.0,31.54,61.28,69.66,113.77,2.0,123.0,1057613.0,85.0
2.0,0.0,2486.0,145.0,83.0,1.4,2.2,105868.0,32939.0,0.6,4.4,28.8,558.4,0.2,4.0,6.6,125.0,171.8,1.3,129.0,1101853.0,88.0
1.0,0.0,956.0,173.0,86.0,1.0,0.6,469212.0,30623.0,2.6,6.4,20.0,34.8,0.0,17.8,25.2,76.2,79.8,3.6,143.0,1704136.0,94.0
3.0,2.0,1452.0,118.0,129.0,0.2,0.2,54165.0,25934.0,0.0,0.0,0.0,0.0,0.0,9.4,10.4,16.4,42.6,1.6,446.0,1060850.0,93.0
43.0,59.0,3849.0,179.0,134.0,2.0,3.99,242114.0,51145.0,0.0,0.0,0.0,0.0,0.4,6.19,9.58,146.11,233.53,1.0,405.0,1018470.0,81.0
23.0,4.0,3124.0,386.0,348.0,7.62,5.81,303675.0,195796.0,7.01,13.83,32.67,43.69,1.6,14.23,28.46,226.05,390.58,3.0,152.0,1045831.0,78.0
4.0,1.0,3313.0,223.0,131.0,1.0,5.39,145996.0,22201.0,0.0,0.0,0.0,0.0,0.4,6.79,7.19,53.09,85.23,2.6,566.0,1093983.0,87.0
9.0,6.0,1538.0,145.0,100.0,0.2,0.2,240721.0,48736.0,0.6,0.6,0.8,0.2,0.2,7.8,10.0,27.8,33.4,355.0,93.0,7.0,0.0
84.0,103.0,2358.0,316.0,165.0,0.8,1.2,769994.0,343926.0,0.0,0.0,0.0,0.0,0.4,10.6,12.2,68.2,183.0,2157.0,81.0,19.0,0.0
3.0,0.0,2971.0,383.0,174.0,1.8,4.19,362574.0,52408.0,0.0,0.0,0.0,0.0,0.0,23.35,43.91,148.3,240.52,1.3,541.0,1122655.0,79.0
32.0,35.0,2958.0,294.0,230.0,4.8,1.4,219581.0,27185.0,2.6,6.6,10.6,10.4,0.6,1.2,1.8,232.6,340.4,3.2,158.0,1752144.0,76.0
3.0,2.0,1040.0,120.0,59.0,0.8,3.19,154551.0,24953.0,6.39,27.54,56.69,123.55,0.4,31.14,44.71,82.83,197.8,2.6,190.0,993039.0,89.0
23.0,4.0,2637.0,398.0,298.0,5.99,3.19,197373.0,44202.0,0.0,0.0,0.0,0.0,0.0,8.58,8.98,273.05,474.85,1.4,585.0,1022631.0,74.0
7.0,4.0,2794.0,168.0,109.0,0.2,0.2,405323.0,185677.0,0.0,0.0,0.0,0.0,0.2,2.0,3.4,20.2,56.2,4.8,413.0,1596082.0,95.0
2.0,0.0,1328.0,150.0,99.0,0.4,0.6,89429.0,107747.0,9.02,13.23,13.23,0.0,4.41,5.21,5.21,56.31,158.52,1.8,337.0,1062886.0,92.0
39.0,53.0,1241.0,135.0,106.0,0.2,0.2,5594.0,17154.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,17.0,22.4,1.5,1613.0,1081952.0,94.0
46.0,66.0,2118.0,90.0,116.0,0.4,0.4,4054.0,20486.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,42.6,39.6,2.2,540.0,1724573.0,93.0
0.0,0.0,1306.0,57.0,79.0,0.2,0.2,1475.0,10579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,16.77,1.6,4107.0,1773341.0,88.0
2.0,0.0,534.0,59.0,64.0,2.2,2.2,95619.0,57562.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,199.8,170.46,2.8,1100.0,1785865.0,82.0
10.0,1.0,3851.0,489.0,415.0,7.8,2.2,371419.0,94611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,553.4,2.0,8226.0,1835470.0,72.0
62.0,90.0,2492.0,146.0,124.0,0.2,0.2,117979.0,82643.0,0.0,0.0,0.0,0.0,0.0,5.4,8.6,21.6,52.0,1.7,910.0,994222.0,87.0
3.0,1.0,1051.0,93.0,36.0,0.6,0.6,113167.0,102455.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,25.2,41.2,4.6,1965.0,1558918.0,96.0
2.0,0.0,3122.0,276.0,175.0,0.4,0.4,42658.0,49244.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,33.0,38.0,2.0,355.0,1077730.0,92.0
1.0,1.0,353.0,154.0,41.0,0.2,0.2,263443.0,245749.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,15.6,16.8,2.2,5757.0,1834560.0,98.0
3.0,0.0,3195.0,239.0,212.0,2.4,0.8,69373.0,51394.0,0.2,1.6,1.2,0.0,1.2,0.0,0.0,120.76,207.98,2.0,448.0,1013560.0,88.0
9.0,7.0,2053.0,156.0,131.0,0.4,0.4,149799.0,52383.0,2.8,6.2,8.8,15.0,3.0,9.6,14.8,39.2,74.2,1.7,439.0,973485.0,92.0
15.0,0.0,3778.0,219.0,160.0,11.2,34.4,269997.0,75702.0,5.2,10.0,9.6,0.0,0.2,18.0,28.2,402.4,818.2,2.8,301.0,1092590.0,59.0
35.0,34.0,331.0,58.0,48.0,0.2,0.2,22293.0,29719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.2,1812.0,1763360.0,97.0
2.0,1.0,1061.0,109.0,50.0,1.2,1.4,231092.0,10300.0,1.6,1.6,2.2,3.2,0.8,0.2,0.2,62.0,88.2,2.8,155.0,1710000.0,93.0
1.0,0.0,639.0,142.0,128.0,0.2,0.2,13625.0,39037.0,3.8,6.4,6.2,0.0,1.0,0.2,0.2,19.8,20.0,3.4,389.0,1708934.0,96.0
28.0,13.0,5279.0,383.0,290.0,1.2,1.2,240082.0,132740.0,0.0,0.0,0.0,0.0,0.8,10.58,14.97,93.81,162.67,6.2,876.0,1309448.0,84.0
21.0,18.0,1395.0,358.0,140.0,0.2,0.2,498541.0,524929.0,2.2,3.2,3.0,0.0,1.6,1.4,1.4,18.8,34.6,560.0,95.0,5.0,0.0
13.0,10.0,2230.0,91.0,58.0,0.4,0.4,134528.0,62074.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,23.8,161.4,4.4,1164.0,1532026.0,92.0
22.0,15.0,4679.0,409.0,258.0,2.4,3.2,542748.0,293954.0,0.0,0.0,0.0,0.0,0.0,8.2,13.6,145.0,241.0,3.8,876.0,1343698.0,82.0
49.0,67.0,2959.0,235.0,147.0,0.4,1.2,140615.0,130533.0,6.0,10.8,14.2,9.6,6.0,3.8,4.0,18.8,36.0,1.3,138.0,1128235.0,89.0
2.0,0.0,697.0,89.0,79.0,1.8,0.6,38828.0,2388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6,125.0,1.0,6622.0,1873187.0,94.0
5.0,1.0,2626.0,231.0,169.0,0.8,1.0,60891.0,52848.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,54.0,73.2,2.4,2294.0,1534176.0,90.0
8.0,1.0,3276.0,193.0,145.0,1.8,3.2,41480.0,102652.0,0.0,0.0,0.0,0.0,0.0,15.4,20.6,131.4,198.4,1.0,1182.0,1111248.0,85.0
12.0,11.0,1150.0,120.0,81.0,1.0,2.4,74466.0,22798.0,0.0,0.0,0.0,0.0,0.0,7.6,9.6,108.0,191.0,2.0,895.0,1016090.0,90.0
51.0,65.0,5512.0,295.0,212.0,1.6,6.41,342079.0,135390.0,0.0,0.0,0.0,0.0,4.21,16.83,26.45,118.44,243.69,2.0,732.0,1000258.0,81.0
2.0,0.0,977.0,119.0,88.0,1.6,2.2,229909.0,44485.0,2.0,2.79,2.79,0.0,0.4,6.19,6.79,100.6,195.41,2.6,458.0,1053327.0,90.0
2.0,1.0,482.0,70.0,13.0,1.8,1.8,353103.0,16885.0,0.0,0.0,0.0,0.0,0.0,2.0,3.41,170.34,154.51,1.4,11424.0,1885058.0,90.0
3.0,1.0,2780.0,163.0,160.0,1.8,1.6,118023.0,15161.0,1.2,1.4,3.2,3.6,1.0,0.0,0.0,108.4,160.0,3.0,166.0,1723630.0,89.0
21.0,29.0,1670.0,28.0,49.0,0.2,0.2,19096.0,28284.0,2.2,2.6,39.8,65.8,0.6,52.6,52.6,15.6,74.8,2.4,124.0,1759971.0,93.0
2.0,0.0,3504.0,154.0,120.0,0.2,0.2,6741.0,56584.0,5.39,9.18,10.58,4.59,7.19,6.19,6.59,14.37,58.08,1.0,158.0,1069447.0,92.0
17.0,13.0,1851.0,156.0,92.0,4.41,13.23,396014.0,24854.0,4.01,16.23,91.58,160.12,1.8,53.31,99.8,160.52,345.49,1.0,134.0,1108471.0,78.0
10.0,6.0,2698.0,154.0,95.0,0.6,2.0,41837.0,23966.0,0.8,0.8,0.8,0.0,0.4,3.0,6.0,56.2,68.6,2.8,313.0,1111091.0,91.0
2.0,0.0,3584.0,137.0,89.0,0.6,0.8,113087.0,83996.0,0.0,0.0,0.0,0.0,0.0,4.79,6.19,49.3,97.6,3.2,703.0,1015262.0,88.0
4.0,1.0,2356.0,250.0,74.0,0.8,0.4,348950.0,17696.0,0.0,0.0,0.0,0.0,0.4,9.6,9.6,50.6,112.6,2.0,2550.0,1016749.0,90.0
28.0,38.0,4140.0,103.0,121.0,0.4,1.8,56604.0,77333.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,20.76,33.93,2.8,3162.0,1645161.0,94.0
6.0,3.0,1005.0,63.0,60.0,0.2,0.2,134728.0,76858.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,33.4,52.2,2.2,1789.0,1525715.0,93.0
5.0,2.0,4617.0,460.0,217.0,1.2,1.2,122675.0,148030.0,0.0,0.0,0.0,0.0,0.0,6.99,7.39,78.44,164.87,3.0,1894.0,1001723.0,84.0
4.0,3.0,4571.0,441.0,362.0,0.6,1.99,469603.0,479822.0,0.99,1.99,1.99,0.0,0.0,48.91,90.66,63.22,162.82,2.0,586.0,1012072.0,75.0
11.0,5.0,1302.0,166.0,145.0,2.2,2.4,78127.0,33561.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,121.6,169.6,4.0,648.0,976386.0,91.0
13.0,19.0,746.0,39.0,19.0,0.2,0.2,107834.0,10108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,1.4,553.0,1752816.0,96.0
13.0,7.0,1042.0,112.0,76.0,1.0,1.6,39083.0,32135.0,2.0,6.4,47.4,97.8,0.6,4.0,4.6,50.0,312.6,1.0,371.0,966165.0,91.0
1.0,0.0,1948.0,124.0,113.0,0.6,1.2,63813.0,74699.0,0.0,0.0,0.0,0.0,0.2,3.19,5.99,45.51,80.84,1.0,464.0,1117097.0,87.0
2.0,0.0,916.0,125.0,82.0,2.0,1.0,345868.0,252498.0,0.0,0.0,0.0,0.0,0.0,2.0,3.79,104.79,153.89,2.8,1062.0,1756469.0,91.0
1.0,1.0,331.0,55.0,54.0,0.2,0.2,234056.0,232515.0,0.0,0.0,0.0,0.0,0.0,5.81,8.22,15.83,22.85,1.2,2075.0,1770903.0,90.0
40.0,10.0,3755.0,465.0,241.0,1.8,2.4,588852.0,546019.0,8.4,10.4,10.2,0.0,9.2,1.6,2.4,88.0,145.2,1.2,178.0,1036090.0,84.0
5.0,2.0,2522.0,269.0,201.0,1.0,0.8,599478.0,333148.0,0.0,0.0,0.0,0.0,1.4,19.76,22.36,53.29,136.93,5.0,609.0,1590180.0,88.0
85.0,100.0,1191.0,160.0,108.0,1.4,1.2,34462.0,38868.0,0.0,0.0,0.0,0.0,0.0,1.4,4.6,60.0,93.8,1.0,1342.0,972136.0,91.0
4.0,2.0,2333.0,195.0,158.0,0.4,0.4,70434.0,44240.0,3.39,5.39,6.79,5.39,0.4,6.59,9.38,38.92,65.47,1.6,146.0,1032714.0,88.0
2.0,0.0,3428.0,228.0,124.0,0.4,0.6,292377.0,252714.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,30.2,54.4,3.8,2924.0,1333120.0,95.0
21.0,31.0,2350.0,110.0,104.0,0.2,0.2,8605.0,77964.0,0.0,0.0,0.0,0.0,0.2,1.0,1.6,16.4,30.4,1.0,664.0,1060856.0,93.0
4.0,2.0,2000.0,176.0,62.0,0.2,0.2,447596.0,188253.0,1.0,1.0,1.0,0.0,5.0,2.0,2.6,17.4,28.6,4.0,227.0,1323011.0,95.0
1.0,0.0,2416.0,152.0,179.0,0.2,0.2,92732.0,20397.0,0.0,0.0,0.0,0.0,0.2,12.4,23.8,12.8,20.6,3.0,4011.0,1721176.0,91.0
7.0,4.0,4425.0,306.0,241.0,2.81,5.01,154513.0,63102.0,9.02,24.65,48.9,96.59,2.0,14.03,22.65,136.87,303.21,2.0,168.0,995703.0,78.0
1.0,0.0,3039.0,206.0,103.0,0.2,0.2,277673.0,36645.0,4.59,5.79,9.78,11.78,4.19,63.07,63.27,20.56,208.18,2.6,192.0,1009614.0,90.0
7.0,1.0,1821.0,218.0,179.0,0.6,0.6,205863.0,73349.0,4.39,6.19,7.58,6.99,3.99,6.19,24.75,71.26,157.29,2.5,256.0,1099336.0,85.0
23.0,4.0,3365.0,307.0,239.0,5.0,3.6,425526.0,43983.0,1.6,5.6,16.0,22.8,1.0,1.6,1.6,288.2,491.0,2.6,241.0,1080478.0,77.0
8.0,6.0,5435.0,151.0,107.0,2.0,7.19,71250.0,38841.0,0.0,0.0,0.0,0.0,0.8,0.8,1.2,257.49,183.43,3.0,606.0,1444337.0,81.0
15.0,13.0,1828.0,199.0,188.0,0.8,1.0,509736.0,331591.0,0.0,0.0,0.0,0.0,0.2,58.2,96.4,69.6,151.4,1.0,1567.0,1088618.0,79.0
35.0,8.0,4319.0,388.0,295.0,5.16,2.78,359506.0,31978.0,1.98,3.57,3.57,0.0,4.76,27.18,35.91,339.09,496.83,478.0,71.0,28.0,0.0
8.0,1.0,5398.0,435.0,196.0,0.4,0.4,206075.0,51884.0,3.61,16.63,64.93,98.0,1.0,14.03,38.68,36.47,204.41,6.0,183.0,1005125.0,83.0
86.0,47.0,2042.0,284.0,245.0,1.6,2.81,530893.0,179856.0,0.0,0.0,0.0,0.0,0.0,9.82,18.64,92.59,190.38,1.0,1319.0,1097717.0,87.0
8.0,5.0,3788.0,268.0,287.0,1.4,2.6,131250.0,448735.0,4.4,5.0,4.8,0.0,1.2,28.2,31.0,69.8,159.6,3.2,314.0,1005253.0,81.0
0.0,0.0,2927.0,140.0,132.0,0.2,0.2,3375.0,195292.0,16.8,22.4,22.4,0.0,14.0,0.8,1.0,27.6,34.4,2.2,217.0,1383510.0,93.0
2.0,0.0,1854.0,134.0,241.0,0.4,0.4,19916.0,22682.0,2.4,2.6,2.6,0.0,0.0,6.4,7.6,32.2,57.8,4.0,312.0,1055160.0,92.0
20.0,1.0,5777.0,677.0,569.0,11.8,5.8,500122.0,41626.0,9.0,23.6,51.8,109.6,1.8,8.8,13.2,647.0,1002.8,1.2,152.0,1024738.0,59.0
1.0,0.0,458.0,97.0,80.0,0.2,0.2,126668.0,50140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,17.0,3.0,6276.0,1722750.0,97.0
30.0,0.0,5261.0,983.0,438.0,1.4,1.4,1038498.0,968879.0,8.8,89.2,171.0,503.0,1.6,52.2,226.8,102.8,220.6,4.2,95.0,1330648.0,79.0
0.0,0.0,2287.0,69.0,72.0,0.2,0.2,4922.0,12462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,8353.0,1864864.0,92.0
4.0,1.0,720.0,104.0,58.0,3.0,10.0,428343.0,242223.0,0.0,0.0,0.0,0.0,41.8,7.8,13.2,155.4,226.0,3.8,3709.0,1807547.0,82.0
1.0,0.0,4463.0,204.0,149.0,0.2,0.2,38837.0,41409.0,0.0,0.0,0.0,0.0,0.0,44.31,44.51,15.77,64.87,1.0,2124.0,1110435.0,88.0
23.0,21.0,2218.0,123.0,88.0,0.4,0.4,175316.0,24270.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,30.2,120.8,3.8,8833.0,1369906.0,87.0
8.0,3.0,4462.0,368.0,291.0,3.8,2.8,272876.0,184735.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,187.2,317.8,5.0,1293.0,1614219.0,83.0
70.0,83.0,2171.0,247.0,138.0,1.4,9.58,299118.0,152053.0,5.79,19.76,28.94,54.49,1.8,7.39,13.97,226.35,287.03,9.0,347.0,1318009.0,79.0
3.0,1.0,1299.0,258.0,126.0,0.4,0.4,194200.0,56983.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,43.0,118.8,3.2,967.0,1540414.0,94.0
0.0,0.0,2210.0,135.0,69.0,0.4,0.4,226358.0,24348.0,2.4,24.8,38.8,43.0,0.4,9.2,17.0,36.4,82.4,2.6,236.0,1742238.0,83.0
73.0,94.0,2073.0,188.0,208.0,1.0,1.4,27350.0,111966.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,80.4,123.0,1.4,1126.0,1052686.0,90.0
4.0,0.0,2162.0,307.0,216.0,2.19,0.6,485056.0,33264.0,0.0,0.0,0.0,0.0,0.0,5.38,5.38,108.96,196.22,2.0,504.0,1051743.0,86.0
1.0,0.0,2697.0,271.0,258.0,1.8,2.4,770736.0,548396.0,0.0,0.0,0.0,0.0,0.0,62.28,106.99,131.94,245.31,4.8,1241.0,1000888.0,74.0
6.0,4.0,3353.0,401.0,344.0,1.4,2.81,162814.0,35797.0,7.41,7.82,7.82,0.0,3.41,11.02,11.82,96.39,178.16,1.0,200.0,1105945.0,83.0
5.0,0.0,1888.0,248.0,215.0,6.2,1.8,216420.0,39346.0,0.0,0.0,0.0,0.0,0.0,7.4,14.8,296.6,420.2,4.6,1628.0,1757696.0,80.0
3.0,0.0,942.0,68.0,72.0,0.6,1.0,122953.0,112252.0,0.0,0.0,0.0,0.0,0.0,1.8,2.4,103.0,89.4,2.0,1860.0,1525842.0,95.0
95.0,39.0,3847.0,323.0,263.0,0.8,0.8,306175.0,83615.0,8.38,15.37,15.37,0.0,9.58,62.28,64.87,60.68,180.64,3.0,221.0,1037619.0,84.0
16.0,0.0,2382.0,128.0,77.0,7.41,20.64,90058.0,25881.0,0.2,0.2,0.2,0.0,0.0,13.63,19.84,266.13,495.79,1.0,471.0,1079901.0,72.0
25.0,9.0,4174.0,245.0,135.0,4.2,9.2,250833.0,42433.0,0.0,0.0,0.0,0.0,0.2,20.8,23.6,295.0,408.8,3.8,2630.0,1524755.0,75.0
43.0,52.0,4584.0,255.0,139.0,0.6,0.8,240501.0,28792.0,0.0,0.0,0.0,0.0,0.2,3.8,5.6,55.8,97.8,1.2,629.0,1119488.0,86.0
4.0,1.0,5622.0,1314.0,695.0,0.6,1.0,126628.0,69404.0,0.0,0.0,0.0,0.0,0.0,7.8,8.8,47.8,79.0,2.0,1513.0,1087435.0,85.0
21.0,29.0,524.0,76.0,37.0,1.2,0.6,389758.0,20490.0,0.0,0.0,0.0,0.0,0.0,7.8,15.4,70.2,117.0,1.8,7410.0,1868656.0,92.0
0.0,0.0,2823.0,263.0,164.0,0.4,0.6,9096.0,25836.0,0.2,0.2,0.2,0.0,0.0,1.8,1.8,30.2,72.6,4.0,260.0,1104285.0,90.0
1.0,0.0,5527.0,192.0,147.0,0.2,0.2,265066.0,88570.0,4.78,9.56,25.1,58.37,3.19,12.75,20.52,16.14,138.45,1.5,126.0,1010410.0,89.0
7.0,0.0,3478.0,716.0,203.0,5.99,19.16,1303922.0,52090.0,4.79,27.35,76.65,130.14,0.0,12.38,21.56,223.75,468.86,4.0,115.0,1101715.0,72.0
5.0,0.0,850.0,145.0,69.0,0.4,0.4,604037.0,25686.0,0.0,0.0,0.0,0.0,0.2,70.4,135.0,30.6,398.0,3.8,2948.0,1768731.0,74.0
6.0,0.0,658.0,54.0,31.0,2.6,2.6,95966.0,38156.0,0.0,0.0,0.0,0.0,0.0,3.4,5.8,223.8,221.8,1.6,2625.0,1795446.0,79.0
1.0,0.0,4146.0,275.0,190.0,1.2,3.4,823128.0,82198.0,8.8,14.4,10.2,0.0,0.8,1.6,2.4,46.4,70.0,2.8,269.0,1752118.0,87.0
0.0,0.0,5186.0,141.0,183.0,0.4,0.6,60757.0,187028.0,2.6,5.8,5.0,0.0,4.8,13.0,17.0,34.2,100.2,2.5,353.0,1013157.0,91.0
16.0,6.0,2734.0,219.0,124.0,2.2,5.21,234900.0,68243.0,0.0,0.0,0.0,0.0,0.2,14.63,21.64,109.82,218.84,2.0,1628.0,1087989.0,84.0
12.0,17.0,194.0,20.0,22.0,0.2,0.2,68352.0,15981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.0,5230.0,1856600.0,98.0
1.0,0.0,4813.0,428.0,200.0,0.4,1.0,37103.0,65163.0,4.2,4.2,4.2,0.0,0.4,1.6,1.6,38.0,41.4,1.0,253.0,1129515.0,85.0
1.0,1.0,2515.0,170.0,131.0,1.4,3.2,48911.0,98175.0,7.2,10.6,18.4,30.0,1.8,6.6,9.0,88.2,150.2,1.0,171.0,1023765.0,89.0
8.0,6.0,496.0,72.0,67.0,0.8,2.0,58479.0,49585.0,7.0,11.4,10.0,0.0,1.6,2.4,5.2,35.2,39.4,2.0,207.0,1719907.0,93.0
14.0,12.0,4994.0,264.0,125.0,1.79,4.58,805100.0,42986.0,4.78,14.34,45.42,120.12,1.2,8.37,8.57,69.92,268.92,3.2,137.0,996161.0,83.0
17.0,14.0,1128.0,429.0,142.0,0.4,0.4,818219.0,590202.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,36.2,73.0,480.0,93.0,7.0,0.0
9.0,0.0,4615.0,474.0,401.0,8.62,3.61,282155.0,66364.0,2.61,13.23,20.84,24.25,0.0,3.81,4.81,403.41,642.48,2.7,235.0,1117606.0,72.0
1.0,0.0,2134.0,163.0,68.0,0.2,0.2,607320.0,24839.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,16.2,19.0,3.0,1081.0,1717874.0,93.0
3.0,0.0,503.0,44.0,31.0,2.79,2.79,124355.0,51038.0,0.0,0.0,0.0,0.0,0.0,4.39,7.58,254.69,255.29,2.4,2331.0,1815754.0,82.0
25.0,7.0,3713.0,151.0,90.0,4.8,10.0,290336.0,81955.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,304.6,349.6,3.4,1431.0,1541880.0,78.0
34.0,41.0,1784.0,320.0,138.0,1.8,2.4,178145.0,28247.0,0.0,0.0,0.0,0.0,0.0,27.05,31.26,134.27,302.0,3.8,676.0,1066519.0,86.0
8.0,3.0,1159.0,148.0,118.0,0.8,1.0,111780.0,31354.0,3.39,5.79,11.18,34.53,0.8,4.59,9.58,49.1,104.59,1.5,157.0,966175.0,93.0
5.0,1.0,928.0,136.0,42.0,1.6,2.0,339827.0,25101.0,0.0,0.0,0.0,0.0,0.0,6.8,7.4,116.6,166.8,1.6,7607.0,1879741.0,93.0
3.0,2.0,1505.0,93.0,86.0,1.6,3.6,33117.0,58751.0,0.0,0.0,0.0,0.0,0.2,1.4,2.6,76.4,194.8,1.0,898.0,1132768.0,89.0
9.0,5.0,2416.0,173.0,107.0,2.6,2.8,345321.0,41989.0,0.0,0.0,0.0,0.0,1.4,24.4,30.2,178.8,371.4,5.6,1655.0,1385616.0,79.0
15.0,1.0,3885.0,287.0,292.0,3.19,1.0,198469.0,81204.0,5.38,5.98,15.34,32.07,2.19,4.58,5.18,150.6,272.11,1.0,194.0,1049610.0,81.0
9.0,6.0,5988.0,392.0,257.0,2.4,9.0,422705.0,176642.0,0.0,0.0,0.0,0.0,0.2,2.0,2.0,189.0,225.0,3.2,1665.0,1413926.0,76.0
173.0,189.0,643.0,156.0,69.0,0.2,0.2,769383.0,39827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,19.2,4.0,425.0,1702806.0,94.0
48.0,71.0,2884.0,331.0,406.0,0.4,0.4,23080.0,60545.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,40.8,46.6,3.2,1672.0,1699862.0,88.0
17.0,4.0,3977.0,314.0,274.0,3.79,4.19,370084.0,169843.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,218.56,350.5,3.6,1309.0,1641036.0,82.0
7.0,0.0,2080.0,92.0,84.0,6.0,17.2,123799.0,38864.0,0.0,0.0,0.0,0.0,0.0,6.6,7.6,203.2,361.6,1.0,420.0,1082914.0,80.0
15.0,1.0,643.0,60.0,19.0,1.2,1.4,361682.0,5234.0,0.0,0.0,0.0,0.0,0.0,16.2,31.0,96.6,147.4,2.2,7005.0,1876323.0,93.0
11.0,7.0,7136.0,279.0,234.0,0.6,0.6,93643.0,71213.0,0.0,0.0,0.0,0.0,0.0,6.4,6.4,49.4,65.2,4.8,369.0,1526109.0,86.0
100.0,114.0,2815.0,196.0,123.0,1.79,2.99,144658.0,32908.0,0.2,0.2,0.2,0.0,0.6,20.92,26.69,127.69,326.29,496.0,85.0,15.0,0.0
12.0,12.0,664.0,145.0,57.0,0.2,0.2,255852.0,192501.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,15.6,18.0,2.2,1349.0,1745746.0,95.0
19.0,13.0,1121.0,322.0,121.0,1.2,1.2,889484.0,380111.0,0.6,0.6,0.6,0.0,0.6,1.0,1.0,96.8,165.6,471.0,89.0,11.0,0.0
4.0,2.0,1686.0,312.0,205.0,0.4,0.6,126309.0,104451.0,0.0,0.0,0.0,0.0,0.8,0.6,0.8,37.4,97.0,2.4,495.0,1531704.0,93.0
